resource,keyword
https://vivo.invid.udl.cat/individual/UDL-00000395,cultural studies
https://vivo.invid.udl.cat/individual/UDL-00000107,cultural studies
https://vivo.invid.udl.cat/individual/UDL-00000466,Hydraulic Engineering
https://vivo.invid.udl.cat/individual/UDL-00000252,geografia
https://vivo.invid.udl.cat/individual/UDL-07000542,Historia Económica
https://vivo.invid.udl.cat/individual/UDL-07002949,veterinary immunology
https://vivo.invid.udl.cat/individual/UDL-00005066,edible coatings
https://vivo.invid.udl.cat/individual/UDL-00000654,Lipidomics
https://vivo.invid.udl.cat/individual/UDL-06000001,data integration
https://vivo.invid.udl.cat/individual/UDL-00000389,data integration
https://vivo.invid.udl.cat/individual/UDL-00000417,Literary History
https://vivo.invid.udl.cat/individual/UDL-05000559,Sleep disordered breathing
https://vivo.invid.udl.cat/individual/UDL-00000477,museum studies
https://vivo.invid.udl.cat/individual/UDL-00000958,scheduling
https://vivo.invid.udl.cat/individual/UDL-00000010,Poesia espanyol
https://vivo.invid.udl.cat/individual/UDL-06000573,Chemistry
https://vivo.invid.udl.cat/individual/UDL-00000077,Chemistry
https://vivo.invid.udl.cat/individual/UDL-00000129,Chemistry
https://vivo.invid.udl.cat/individual/UDL-07004317,Chemistry
https://vivo.invid.udl.cat/individual/UDL-00000762,colorectal cancer
https://vivo.invid.udl.cat/individual/UDL-07006327,Televisión
https://vivo.invid.udl.cat/individual/UDL-00000322,atherothrombotic disease
https://vivo.invid.udl.cat/individual/UDL-00000322,diagnosis by noninvasive techniques.¡
https://vivo.invid.udl.cat/individual/UDL-07003358,Data Science
https://vivo.invid.udl.cat/individual/UDL-00000833,Spanish Republican Exi
https://vivo.invid.udl.cat/individual/UDL-07000286,surface processes
https://vivo.invid.udl.cat/individual/UDL-07003290,Dairy Cattle
https://vivo.invid.udl.cat/individual/UDL-00000484,Catalan Novelist Spanish Writer Theory of Literature Comparative Literature Playwright
https://vivo.invid.udl.cat/individual/UDL-00000847,kinetics
https://vivo.invid.udl.cat/individual/UDL-05000292,contract law
https://vivo.invid.udl.cat/individual/UDL-05000657,renal fibrosis
https://vivo.invid.udl.cat/individual/UDL-00000923,educació
https://vivo.invid.udl.cat/individual/UDL-07003726,Interior Point Methods
https://vivo.invid.udl.cat/individual/UDL-07005013,educational technology
https://vivo.invid.udl.cat/individual/UDL-07005306,educational technology
https://vivo.invid.udl.cat/individual/UDL-06000573,microprocesses
https://vivo.invid.udl.cat/individual/UDL-00000538,empresario laboral
https://vivo.invid.udl.cat/individual/UDL-00000364,Catalonia
https://vivo.invid.udl.cat/individual/UDL-00000826,Catalonia
https://vivo.invid.udl.cat/individual/UDL-07001059,banking efficiency
https://vivo.invid.udl.cat/individual/UDL-07002079,Injury Prevention
https://vivo.invid.udl.cat/individual/UDL-00000205,physical geography
https://vivo.invid.udl.cat/individual/UDL-00000543,trabajador
https://vivo.invid.udl.cat/individual/UDL-07006092,veterinary pathology
https://vivo.invid.udl.cat/individual/UDL-07005159,corporate governance
