resource,keyword
https://vivo.invid.udl.cat/individual/UDL-07001877,http://www.wikidata.org/entity/Q185698
https://vivo.invid.udl.cat/individual/UDL-00000558,http://www.wikidata.org/entity/Q65268072
https://vivo.invid.udl.cat/individual/UDL-00000281,http://www.wikidata.org/entity/Q75
https://vivo.invid.udl.cat/individual/UDL-06000148,http://www.wikidata.org/entity/Q36442
https://vivo.invid.udl.cat/individual/UDL-07005653,http://www.wikidata.org/entity/Q36442
https://vivo.invid.udl.cat/individual/UDL-07004707,http://www.wikidata.org/entity/Q49389
https://vivo.invid.udl.cat/individual/UDL-00000143,http://www.wikidata.org/entity/Q7781
https://vivo.invid.udl.cat/individual/UDL-00000726,http://dbpedia.org/resource/Derecho
https://vivo.invid.udl.cat/individual/UDL-00001013,http://www.wikidata.org/entity/Q1133903
https://vivo.invid.udl.cat/individual/UDL-07003358,http://www.wikidata.org/entity/Q4930
https://vivo.invid.udl.cat/individual/UDL-00000865,http://www.wikidata.org/entity/Q13100823
https://vivo.invid.udl.cat/individual/UDL-07000685,http://www.wikidata.org/entity/Q186075
https://vivo.invid.udl.cat/individual/UDL-00001013,http://www.wikidata.org/entity/Q7365
https://vivo.invid.udl.cat/individual/UDL-07003062,http://www.wikidata.org/entity/Q1430789
https://vivo.invid.udl.cat/individual/UDL-07000804,http://dbpedia.org/resource/Genomics
https://vivo.invid.udl.cat/individual/UDL-00000543,http://www.wikidata.org/entity/Q163887
https://vivo.invid.udl.cat/individual/UDL-00000737,http://www.wikidata.org/entity/Q1148989
https://vivo.invid.udl.cat/individual/UDL-00000389,http://www.wikidata.org/entity/Q8513
https://vivo.invid.udl.cat/individual/UDL-05000035,http://dbpedia.org/resource/Vineyard
https://vivo.invid.udl.cat/individual/UDL-07002681,http://www.wikidata.org/entity/Q1129466
https://vivo.invid.udl.cat/individual/UDL-00001743,http://www.wikidata.org/entity/Q104598301
https://vivo.invid.udl.cat/individual/UDL-00000489,http://www.wikidata.org/entity/Q191320
https://vivo.invid.udl.cat/individual/UDL-00001068,http://dbpedia.org/resource/Derecho
https://vivo.invid.udl.cat/individual/UDL-07002635,http://www.wikidata.org/entity/Q9618
https://vivo.invid.udl.cat/individual/UDL-00000691,http://www.wikidata.org/entity/Q3624153
https://vivo.invid.udl.cat/individual/UDL-00001206,http://www.wikidata.org/entity/Q7141
https://vivo.invid.udl.cat/individual/UDL-00005029,http://www.wikidata.org/entity/Q7141
https://vivo.invid.udl.cat/individual/UDL-07002599,http://www.wikidata.org/entity/Q7141
https://vivo.invid.udl.cat/individual/UDL-07005035,http://www.wikidata.org/entity/Q7141
https://vivo.invid.udl.cat/individual/UDL-05000056,http://www.wikidata.org/entity/Q7141
https://vivo.invid.udl.cat/individual/UDL-07001057,http://www.wikidata.org/entity/Q7141
https://vivo.invid.udl.cat/individual/UDL-00005034,http://www.wikidata.org/entity/Q7141
https://vivo.invid.udl.cat/individual/UDL-00000702,http://www.wikidata.org/entity/Q7141
https://vivo.invid.udl.cat/individual/UDL-00000226,http://www.wikidata.org/entity/Q7141
https://vivo.invid.udl.cat/individual/UDL-07000241,http://www.wikidata.org/entity/Q7141
https://vivo.invid.udl.cat/individual/UDL-07002011,http://www.wikidata.org/entity/Q747883
https://vivo.invid.udl.cat/individual/UDL-07004737,http://www.wikidata.org/entity/Q150737
https://vivo.invid.udl.cat/individual/UDL-07004508,http://www.wikidata.org/entity/Q5186711
https://vivo.invid.udl.cat/individual/UDL-07003062,http://www.wikidata.org/entity/Q5097780
https://vivo.invid.udl.cat/individual/UDL-00000400,http://www.wikidata.org/entity/Q8434
https://vivo.invid.udl.cat/individual/UDL-00000400,http://www.wikidata.org/entity/Q80267
https://vivo.invid.udl.cat/individual/UDL-00000865,http://www.wikidata.org/entity/Q12147
https://vivo.invid.udl.cat/individual/UDL-00000833,http://www.wikidata.org/entity/Q1026962
https://vivo.invid.udl.cat/individual/UDL-06000149,http://www.wikidata.org/entity/Q57247182
https://vivo.invid.udl.cat/individual/UDL-07000642,http://www.wikidata.org/entity/Q162606
https://vivo.invid.udl.cat/individual/UDL-05000559,http://www.wikidata.org/entity/Q213600
https://vivo.invid.udl.cat/individual/UDL-07001883,http://www.wikidata.org/entity/Q61050625
https://vivo.invid.udl.cat/individual/UDL-07003957,http://www.wikidata.org/entity/Q58170962
https://vivo.invid.udl.cat/individual/UDL-07001511,http://www.wikidata.org/entity/Q3640158
https://vivo.invid.udl.cat/individual/UDL-07004737,http://www.wikidata.org/entity/Q206615
https://vivo.invid.udl.cat/individual/UDL-05000044,http://www.wikidata.org/entity/Q3276013
https://vivo.invid.udl.cat/individual/UDL-00000759,http://www.wikidata.org/entity/Q212254
https://vivo.invid.udl.cat/individual/UDL-00001098,http://www.wikidata.org/entity/Q7108
https://vivo.invid.udl.cat/individual/UDL-00005023,http://www.wikidata.org/entity/Q7108
https://vivo.invid.udl.cat/individual/UDL-00000119,http://www.wikidata.org/entity/Q7108
https://vivo.invid.udl.cat/individual/UDL-05000377,http://www.wikidata.org/entity/Q7108
https://vivo.invid.udl.cat/individual/UDL-05000685,http://www.wikidata.org/entity/Q7108
https://vivo.invid.udl.cat/individual/UDL-00000467,http://www.wikidata.org/entity/Q94499921
https://vivo.invid.udl.cat/individual/UDL-00000467,http://www.wikidata.org/entity/Q1330402
https://vivo.invid.udl.cat/individual/UDL-00000467,http://www.wikidata.org/entity/Q290439
https://vivo.invid.udl.cat/individual/UDL-00000467,http://dbpedia.org/resource/Phenol
https://vivo.invid.udl.cat/individual/UDL-00000467,http://www.wikidata.org/entity/Q58590003
https://vivo.invid.udl.cat/individual/UDL-07005045,http://www.wikidata.org/entity/Q94
https://vivo.invid.udl.cat/individual/UDL-00000281,http://www.wikidata.org/entity/Q57599359
https://vivo.invid.udl.cat/individual/UDL-00000154,http://www.wikidata.org/entity/Q3621486
https://vivo.invid.udl.cat/individual/UDL-07005601,http://www.wikidata.org/entity/Q1869874
https://vivo.invid.udl.cat/individual/UDL-00000445,http://www.wikidata.org/entity/Q125928
https://vivo.invid.udl.cat/individual/UDL-00000737,http://www.wikidata.org/entity/Q125928
